x,t,u
0.6875,0.47,0.3188829
0.71875,0.47,0.226854703
0.75,0.47,0.167804139
0.78125,0.47,0.126785524
0.8125,0.47,0.096940407
0.84375,0.47,0.074606265
0.875,0.47,0.057597033
0.90625,0.47,0.044500631
0.9375,0.47,0.034351011
0.96875,0.47,0.026458461
1,0.47,0.020314511
1.03125,0.47,0.015535164
1.0625,0.47,0.011825173
1.09375,0.47,0.008954577
1.125,0.47,0.006742662
1.15625,0.47,0.005046627
1.1875,0.47,0.003753323
1.21875,0.47,0.002773062
1.25,0.47,0.002034863
1.28125,0.47,0.001482732
1.3125,0.47,0.001072693
1.34375,0.47,0.000770406
1.375,0.47,0.000549227
1.40625,0.47,0.00038863
1.4375,0.47,0.000272926
1.46875,0.47,0.000190219
1.5,0.47,0.000131568
1.53125,0.47,9.03E-05
1.5625,0.47,6.15E-05
1.59375,0.47,4.16E-05
1.625,0.47,2.79E-05
1.65625,0.47,1.86E-05
1.6875,0.47,1.23E-05
1.71875,0.47,8.03E-06
1.75,0.47,5.22E-06
1.78125,0.47,3.37E-06
1.8125,0.47,2.16E-06
1.84375,0.47,1.37E-06
1.875,0.47,8.64E-07
1.90625,0.47,5.41E-07
1.9375,0.47,3.36E-07
1.96875,0.47,2.16E-07
2,0.47,1.74E-07
-2,0.48,1.75E-07
-1.96875,0.48,2.17E-07
-1.9375,0.48,3.37E-07
-1.90625,0.48,5.42E-07
-1.875,0.48,8.66E-07
-1.84375,0.48,1.37E-06
-1.8125,0.48,2.16E-06
-1.78125,0.48,3.38E-06
-1.75,0.48,5.23E-06
-1.71875,0.48,8.05E-06
-1.6875,0.48,1.23E-05
-1.65625,0.48,1.86E-05
-1.625,0.48,2.79E-05
-1.59375,0.48,4.16E-05
-1.5625,0.48,6.16E-05
-1.53125,0.48,9.03E-05
-1.5,0.48,0.000131548
-1.46875,0.48,0.000190054
-1.4375,0.48,0.000272427
-1.40625,0.48,0.000387424
-1.375,0.48,0.000546592
-1.34375,0.48,0.000764985
-1.3125,0.48,0.001061996
-1.28125,0.48,0.001462283
-1.25,0.48,0.001996779
-1.21875,0.48,0.002703716
-1.1875,0.48,0.003629604
-1.15625,0.48,0.004830042
-1.125,0.48,0.006370245
-1.09375,0.48,0.008325124
-1.0625,0.48,0.010778774
-1.03125,0.48,0.013823239
-1,0.48,0.017556494
-0.96875,0.48,0.022079663
-0.9375,0.48,0.027493607
-0.90625,0.48,0.033895134
-0.875,0.48,0.041373149
-0.84375,0.48,0.050005118
-0.8125,0.48,0.059854187
-0.78125,0.48,0.070967173
-0.75,0.48,0.083373581
-0.71875,0.48,0.097085607
-0.6875,0.48,0.112099
-0.65625,0.48,0.128394591
-0.625,0.48,0.145940242
-0.59375,0.48,0.164692996
-0.5625,0.48,0.184601239
-0.53125,0.48,0.205606728
-0.5,0.48,0.227646406
-0.46875,0.48,0.25065393
-0.4375,0.48,0.274560932
-0.40625,0.48,0.299297981
-0.375,0.48,0.324795308
-0.34375,0.48,0.350983286
-0.3125,0.48,0.377792723
-0.28125,0.48,0.405154984
-0.25,0.48,0.433001963
-0.21875,0.48,0.461265934
-0.1875,0.48,0.489879292
-0.15625,0.48,0.518774181
-0.125,0.48,0.547882035
-0.09375,0.48,0.577132995
-0.0625,0.48,0.606455221
-0.03125,0.48,0.635774058
0,0.48,0.66501103
0.03125,0.48,0.69408263
0.0625,0.48,0.722898814
0.09375,0.48,0.75136115
0.125,0.48,0.779360458
0.15625,0.48,0.806773793
0.1875,0.48,0.833460479
0.21875,0.48,0.859256836
0.25,0.48,0.883968968
0.28125,0.48,0.907362698
0.3125,0.48,0.92914912
0.34375,0.48,0.948963165
0.375,0.48,0.966330906
0.40625,0.48,0.980618891
0.4375,0.48,0.990927684
0.46875,0.48,0.995794066
0.5,0.48,0.993942125
0.53125,0.48,0.980824863
0.5625,0.48,0.950394795
0.59375,0.48,0.887332899
0.625,0.48,0.750467411
0.65625,0.48,0.514352791
0.6875,0.48,0.332565522
0.71875,0.48,0.23264236
0.75,0.48,0.170665124
0.78125,0.48,0.128333028
0.8125,0.48,0.09782402
0.84375,0.48,0.075128671
0.875,0.48,0.057913322
0.90625,0.48,0.044695482
0.9375,0.48,0.034472714
0.96875,0.48,0.0265354
1,0.48,0.020363728
1.03125,0.48,0.01556704
1.0625,0.48,0.011846102
1.09375,0.48,0.008968525
1.125,0.48,0.006752107
1.15625,0.48,0.005053128
1.1875,0.48,0.003757868
1.21875,0.48,0.002776285
1.25,0.48,0.002037175
1.28125,0.48,0.001484406
1.3125,0.48,0.001073912
1.34375,0.48,0.000771296
1.375,0.48,0.000549877
1.40625,0.48,0.000389103
1.4375,0.48,0.00027327
1.46875,0.48,0.000190468
1.5,0.48,0.000131747
1.53125,0.48,9.04E-05
1.5625,0.48,6.16E-05
1.59375,0.48,4.16E-05
1.625,0.48,2.79E-05
1.65625,0.48,1.86E-05
1.6875,0.48,1.23E-05
1.71875,0.48,8.05E-06
1.75,0.48,5.23E-06
1.78125,0.48,3.38E-06
1.8125,0.48,2.16E-06
1.84375,0.48,1.37E-06
1.875,0.48,8.66E-07
1.90625,0.48,5.42E-07
1.9375,0.48,3.37E-07
1.96875,0.48,2.17E-07
2,0.48,1.75E-07
-2,0.49,1.76E-07
-1.96875,0.49,2.18E-07
-1.9375,0.49,3.38E-07
-1.90625,0.49,5.43E-07
-1.875,0.49,8.68E-07
-1.84375,0.49,1.38E-06
-1.8125,0.49,2.17E-06
-1.78125,0.49,3.38E-06
-1.75,0.49,5.24E-06
-1.71875,0.49,8.06E-06
-1.6875,0.49,1.23E-05
-1.65625,0.49,1.86E-05
-1.625,0.49,2.80E-05
-1.59375,0.49,4.17E-05
-1.5625,0.49,6.16E-05
-1.53125,0.49,9.05E-05
-1.5,0.49,0.000131722
-1.46875,0.49,0.000190293
-1.4375,0.49,0.000272751
-1.40625,0.49,0.000387857
-1.375,0.49,0.000547162
-1.34375,0.49,0.000765724
-1.3125,0.49,0.001062932
-1.28125,0.49,0.001463436
-1.25,0.49,0.001998146
-1.21875,0.49,0.002705251
-1.1875,0.49,0.003631182
-1.15625,0.49,0.00483141
-1.125,0.49,0.006370944
-1.09375,0.49,0.008324387
-1.0625,0.49,0.010775387
-1.03125,0.49,0.013815372
-1,0.49,0.017541495
-0.96875,0.49,0.022053833
-0.9375,0.49,0.027451967
-0.90625,0.49,0.033831206
-0.875,0.49,0.041278779
-0.84375,0.49,0.049870369
-0.8125,0.49,0.059667306
-0.78125,0.49,0.07071466
-0.75,0.49,0.083040342
-0.71875,0.49,0.096655193
-0.6875,0.49,0.111553902
-0.65625,0.49,0.127716577
-0.625,0.49,0.145110707
-0.59375,0.49,0.163693306
-0.5625,0.49,0.183413059
-0.53125,0.49,0.20421232
-0.5,0.49,0.226028886
-0.46875,0.49,0.248797499
-0.4375,0.49,0.272451064
-0.40625,0.49,0.296921589
-0.375,0.49,0.322140882
-0.34375,0.49,0.348041013
-0.3125,0.49,0.374554596
-0.28125,0.49,0.401614906
-0.25,0.49,0.429155848
-0.21875,0.49,0.457111819
-0.1875,0.49,0.485417457
-0.15625,0.49,0.514007293
-0.125,0.49,0.542815312
-0.09375,0.49,0.571774411
-0.0625,0.49,0.60081575
-0.03125,0.49,0.629867975
0,0.49,0.65885629
0.03125,0.49,0.687701325
0.0625,0.49,0.716317761
0.09375,0.49,0.744612625
0.125,0.49,0.772483132
0.15625,0.49,0.799813941
0.1875,0.49,0.826473563
0.21875,0.49,0.852309597
0.25,0.49,0.877142256
0.28125,0.49,0.900755381
0.3125,0.49,0.922883606
0.34375,0.49,0.943193471
0.375,0.49,0.961254634
0.40625,0.49,0.976495734
0.4375,0.49,0.988121591
0.46875,0.49,0.994911845
0.5,0.49,0.995385108
0.53125,0.49,0.986292515
0.5625,0.49,0.961992526
0.59375,0.49,0.910168295
0.625,0.49,0.794610332
0.65625,0.49,0.558194694
0.6875,0.49,0.348665973
0.71875,0.49,0.238984254
0.75,0.49,0.173696323
0.78125,0.49,0.129943285
0.8125,0.49,0.09873348
0.84375,0.49,0.075662512
0.875,0.49,0.058234925
0.90625,0.49,0.044892891
0.9375,0.49,0.034595683
0.96875,0.49,0.026612982
1,0.49,0.020413277
1.03125,0.49,0.015599092
1.0625,0.49,0.011867125
1.09375,0.49,0.008982525
1.125,0.49,0.006761582
1.15625,0.49,0.005059646
1.1875,0.49,0.003762424
1.21875,0.49,0.002779514
1.25,0.49,0.002039492
1.28125,0.49,0.001486082
1.3125,0.49,0.001075132
1.34375,0.49,0.000772187
1.375,0.49,0.000550527
1.40625,0.49,0.000389578
1.4375,0.49,0.000273614
1.46875,0.49,0.000190717
1.5,0.49,0.000131926
1.53125,0.49,9.06E-05
1.5625,0.49,6.17E-05
1.59375,0.49,4.17E-05
1.625,0.49,2.80E-05
1.65625,0.49,1.86E-05
1.6875,0.49,1.23E-05
1.71875,0.49,8.06E-06
1.75,0.49,5.24E-06
1.78125,0.49,3.38E-06
1.8125,0.49,2.17E-06
1.84375,0.49,1.38E-06
1.875,0.49,8.68E-07
1.90625,0.49,5.43E-07
1.9375,0.49,3.38E-07
1.96875,0.49,2.18E-07
2,0.49,1.76E-07
-2,0.5,1.77E-07
-1.96875,0.5,2.18E-07
-1.9375,0.5,3.39E-07
-1.90625,0.5,5.44E-07
-1.875,0.5,8.70E-07
-1.84375,0.5,1.38E-06
-1.8125,0.5,2.17E-06
-1.78125,0.5,3.39E-06
-1.75,0.5,5.25E-06
-1.71875,0.5,8.07E-06
-1.6875,0.5,1.23E-05
-1.65625,0.5,1.86E-05
-1.625,0.5,2.80E-05
-1.59375,0.5,4.17E-05
-1.5625,0.5,6.17E-05
-1.53125,0.5,9.06E-05
-1.5,0.5,0.000131896
-1.46875,0.5,0.000190532
-1.4375,0.5,0.000273075
-1.40625,0.5,0.00038829
-1.375,0.5,0.000547733
-1.34375,0.5,0.000766463
-1.3125,0.5,0.001063867
-1.28125,0.5,0.001464587
-1.25,0.5,0.001999511
-1.21875,0.5,0.002706784
-1.1875,0.5,0.003632758
-1.15625,0.5,0.004832773
-1.125,0.5,0.006371637
-1.09375,0.5,0.008323643
-1.0625,0.5,0.010771997
-1.03125,0.5,0.013807512
-1,0.5,0.017526528
-0.96875,0.5,0.022028086
-0.9375,0.5,0.027410504
-0.90625,0.5,0.033767616
-0.875,0.5,0.041185011
-0.84375,0.5,0.049736625
-0.8125,0.5,0.059482021
-0.78125,0.5,0.070464573
-0.75,0.5,0.082710654
-0.71875,0.5,0.0962298
-0.6875,0.5,0.111015691
-0.65625,0.5,0.127047751
-0.625,0.5,0.144293125
-0.59375,0.5,0.162708819
-0.5625,0.5,0.18224382
-0.53125,0.5,0.202841068
-0.5,0.5,0.224439198
-0.46875,0.5,0.246974
-0.4375,0.5,0.27037961
-0.40625,0.5,0.29458942
-0.375,0.5,0.319536749
-0.34375,0.5,0.345155292
-0.3125,0.5,0.371379387
-0.28125,0.5,0.398144126
-0.25,0.5,0.425385327
-0.21875,0.5,0.453039399
-0.1875,0.5,0.481043104
-0.15625,0.5,0.509333227
-0.125,0.5,0.537846156
-0.09375,0.5,0.566517381
-0.0625,0.5,0.595280877
-0.03125,0.5,0.624068383
0,0.5,0.652808537
0.03125,0.5,0.68142583
0.0625,0.5,0.709839334
0.09375,0.5,0.73796114
0.125,0.5,0.765694381
0.15625,0.5,0.792930733
0.1875,0.5,0.819547157
0.21875,0.5,0.845401595
0.25,0.5,0.870327158
0.28125,0.5,0.894124088
0.3125,0.5,0.916548355
0.34375,0.5,0.937294999
0.375,0.5,0.955972871
0.40625,0.5,0.972065829
0.4375,0.5,0.984866359
0.46875,0.5,0.993321383
0.5,0.5,0.995671076
0.53125,0.5,0.990405237
0.5625,0.5,0.971464114
0.59375,0.5,0.929362964
0.625,0.5,0.834456993
0.65625,0.5,0.610209342
0.6875,0.5,0.368108244
0.71875,0.5,0.245992174
0.75,0.5,0.176918125
0.78125,0.5,0.131621268
0.8125,0.5,0.099670237
0.84375,0.5,0.076208262
0.875,0.5,0.058562009
0.90625,0.5,0.045092922
0.9375,0.5,0.034719945
0.96875,0.5,0.026691216
1,0.5,0.020463164
1.03125,0.5,0.015631322
1.0625,0.5,0.011888244
1.09375,0.5,0.008996578
1.125,0.5,0.006771086
1.15625,0.5,0.005066181
1.1875,0.5,0.003766989
1.21875,0.5,0.002782749
1.25,0.5,0.002041812
1.28125,0.5,0.00148776
1.3125,0.5,0.001076354
1.34375,0.5,0.000773079
1.375,0.5,0.000551179
1.40625,0.5,0.000390053
1.4375,0.5,0.000273959
1.46875,0.5,0.000190967
1.5,0.5,0.000132105
1.53125,0.5,9.07E-05
1.5625,0.5,6.18E-05
1.59375,0.5,4.18E-05
1.625,0.5,2.80E-05
1.65625,0.5,1.86E-05
1.6875,0.5,1.23E-05
1.71875,0.5,8.07E-06
1.75,0.5,5.25E-06
1.78125,0.5,3.39E-06
1.8125,0.5,2.17E-06
1.84375,0.5,1.38E-06
1.875,0.5,8.70E-07
1.90625,0.5,5.44E-07
1.9375,0.5,3.39E-07
1.96875,0.5,2.18E-07
2,0.5,1.77E-07
-2,0.51,1.78E-07
-1.96875,0.51,2.19E-07
-1.9375,0.51,3.40E-07
-1.90625,0.51,5.46E-07
-1.875,0.51,8.72E-07
-1.84375,0.51,1.38E-06
-1.8125,0.51,2.18E-06
-1.78125,0.51,3.40E-06
-1.75,0.51,5.26E-06
-1.71875,0.51,8.09E-06
-1.6875,0.51,1.23E-05
-1.65625,0.51,1.87E-05
-1.625,0.51,2.81E-05
-1.59375,0.51,4.18E-05
-1.5625,0.51,6.18E-05
-1.53125,0.51,9.07E-05
-1.5,0.51,0.00013207
-1.46875,0.51,0.00019077
-1.4375,0.51,0.000273398
-1.40625,0.51,0.000388723
-1.375,0.51,0.000548304
-1.34375,0.51,0.000767202
-1.3125,0.51,0.001064803
-1.28125,0.51,0.001465739
-1.25,0.51,0.002000876
-1.21875,0.51,0.002708315
-1.1875,0.51,0.00363433
-1.15625,0.51,0.004834132
-1.125,0.51,0.006372324
-1.09375,0.51,0.008322892
-1.0625,0.51,0.010768602
-1.03125,0.51,0.013799658
-1,0.51,0.017511592
-0.96875,0.51,0.022002421
-0.9375,0.51,0.027369216
-0.90625,0.51,0.033704363
-0.875,0.51,0.041091838
-0.84375,0.51,0.049603873
-0.8125,0.51,0.059298309
-0.78125,0.51,0.070216872
-0.75,0.51,0.082384452
-0.71875,0.51,0.09580933
-0.6875,0.51,0.110484223
-0.65625,0.51,0.126387908
-0.625,0.51,0.143487216
-0.59375,0.51,0.161739158
-0.5625,0.51,0.181093031
-0.53125,0.51,0.201492353
-0.5,0.51,0.222876574
-0.46875,0.51,0.245182502
-0.4375,0.51,0.268345463
-0.40625,0.51,0.29230018
-0.375,0.51,0.316981423
-0.34375,0.51,0.342324441
-0.3125,0.51,0.368265221
-0.28125,0.51,0.394740586
-0.25,0.51,0.421688173
-0.21875,0.51,0.449046303
-0.1875,0.51,0.476753748
-0.15625,0.51,0.504749422
-0.125,0.51,0.532971984
-0.09375,0.51,0.561359362
-0.0625,0.51,0.589848176
-0.03125,0.51,0.618373064
0,0.51,0.646865875
0.03125,0.51,0.6752547
0.0625,0.51,0.703462701
0.09375,0.51,0.731406668
0.125,0.51,0.758995215
0.15625,0.51,0.786126497
0.1875,0.51,0.812685253
0.21875,0.51,0.838538919
0.25,0.51,0.863532397
0.28125,0.51,0.887480868
0.3125,0.51,0.910159652
0.34375,0.51,0.931289496
0.375,0.51,0.95051444
0.40625,0.51,0.967367707
0.4375,0.51,0.981216586
0.46875,0.51,0.991143128
0.5,0.51,0.995611409
0.53125,0.51,0.993289967
0.5625,0.51,0.979049274
0.59375,0.51,0.945262801
0.625,0.51,0.868712504
0.65625,0.51,0.668921305
0.6875,0.51,0.392370244
0.71875,0.51,0.253816141
0.75,0.51,0.180354896
0.78125,0.51,0.133372575
0.8125,0.51,0.100635866
0.84375,0.51,0.076766425
0.875,0.51,0.058894749
0.90625,0.51,0.045295641
0.9375,0.51,0.034845524
0.96875,0.51,0.026770114
1,0.51,0.020513392
1.03125,0.51,0.015663732
1.0625,0.51,0.01190946
1.09375,0.51,0.009010683
1.125,0.51,0.006780619
1.15625,0.51,0.005072733
1.1875,0.51,0.003771564
1.21875,0.51,0.00278599
1.25,0.51,0.002044135
1.28125,0.51,0.001489441
1.3125,0.51,0.001077577
1.34375,0.51,0.000773972
1.375,0.51,0.000551831
1.40625,0.51,0.000390528
1.4375,0.51,0.000274305
1.46875,0.51,0.000191216
1.5,0.51,0.000132284
1.53125,0.51,9.08E-05
1.5625,0.51,6.19E-05
1.59375,0.51,4.18E-05
1.625,0.51,2.81E-05
1.65625,0.51,1.87E-05
1.6875,0.51,1.23E-05
1.71875,0.51,8.09E-06
1.75,0.51,5.26E-06
1.78125,0.51,3.40E-06
1.8125,0.51,2.17E-06
1.84375,0.51,1.38E-06
1.875,0.51,8.72E-07
1.90625,0.51,5.45E-07
1.9375,0.51,3.40E-07
1.96875,0.51,2.19E-07
2,0.51,1.78E-07
-2,0.52,1.79E-07
-1.96875,0.52,2.20E-07
-1.9375,0.52,3.41E-07
-1.90625,0.52,5.47E-07
-1.875,0.52,8.74E-07
-1.84375,0.52,1.39E-06
-1.8125,0.52,2.18E-06
-1.78125,0.52,3.40E-06
-1.75,0.52,5.27E-06
-1.71875,0.52,8.10E-06
-1.6875,0.52,1.24E-05
-1.65625,0.52,1.87E-05
-1.625,0.52,2.81E-05
-1.59375,0.52,4.19E-05
-1.5625,0.52,6.19E-05
-1.53125,0.52,9.08E-05
-1.5,0.52,0.000132244
-1.46875,0.52,0.00019101
-1.4375,0.52,0.000273723
-1.40625,0.52,0.000389157
-1.375,0.52,0.000548876
-1.34375,0.52,0.000767941
-1.3125,0.52,0.001065739
-1.28125,0.52,0.00146689
-1.25,0.52,0.00200224
-1.21875,0.52,0.002709844
-1.1875,0.52,0.003635899
-1.15625,0.52,0.004835487
-1.125,0.52,0.006373005
-1.09375,0.52,0.008322135
-1.0625,0.52,0.010765204
-1.03125,0.52,0.013791811
-1,0.52,0.017496688
-0.96875,0.52,0.021976838
-0.9375,0.52,0.027328103
-0.90625,0.52,0.033641442
-0.875,0.52,0.040999255
-0.84375,0.52,0.049472101
-0.8125,0.52,0.059116147
-0.78125,0.52,0.069971521
-0.75,0.52,0.082061676
-0.71875,0.52,0.09539369
-0.6875,0.52,0.109959358
-0.65625,0.52,0.125736849
-0.625,0.52,0.142692705
-0.59375,0.52,0.160783959
-0.5625,0.52,0.179960219
-0.53125,0.52,0.200165576
-0.5,0.52,0.221340274
-0.46875,0.52,0.243422111
-0.4375,0.52,0.266347559
-0.40625,0.52,0.290052626
-0.375,0.52,0.314473474
-0.34375,0.52,0.339546845
-0.3125,0.52,0.365210296
-0.28125,0.52,0.391402307
-0.25,0.52,0.418062245
-0.21875,0.52,0.445130245
-0.1875,0.52,0.472546987
-0.15625,0.52,0.5002534
-0.125,0.52,0.528190286
-0.09375,0.52,0.556297869
-0.0625,0.52,0.584515258
-0.03125,0.52,0.612779808
0,0.52,0.641026374
0.03125,0.52,0.66918641
0.0625,0.52,0.697186886
0.09375,0.52,0.724948958
0.125,0.52,0.75238632
0.15625,0.52,0.779403112
0.1875,0.52,0.805891242
0.21875,0.52,0.831726862
0.25,0.52,0.856765664
0.28125,0.52,0.880836445
0.3125,0.52,0.903732081
0.34375,0.52,0.92519652
0.375,0.52,0.944905384
0.40625,0.52,0.962436074
0.4375,0.52,0.977220738
0.46875,0.52,0.988453501
0.5,0.52,0.994868645
0.53125,0.52,0.99497464
0.5625,0.52,0.984970798
0.59375,0.52,0.958261303
0.625,0.52,0.897163098
0.65625,0.52,0.73021858
0.6875,0.52,0.423815772
0.71875,0.52,0.262664704
0.75,0.52,0.184036117
0.78125,0.52,0.135203541
0.8125,0.52,0.101632085
0.84375,0.52,0.077337537
0.875,0.52,0.05923333
0.90625,0.52,0.045501113
0.9375,0.52,0.034972447
0.96875,0.52,0.026849684
1,0.52,0.020563965
1.03125,0.52,0.015696323
1.0625,0.52,0.011930773
1.09375,0.52,0.009024842
1.125,0.52,0.006790183
1.15625,0.52,0.005079302
1.1875,0.52,0.00377615
1.21875,0.52,0.002789238
1.25,0.52,0.002046463
1.28125,0.52,0.001491124
1.3125,0.52,0.001078802
1.34375,0.52,0.000774866
1.375,0.52,0.000552484
1.40625,0.52,0.000391004
1.4375,0.52,0.00027465
1.46875,0.52,0.000191466
1.5,0.52,0.000132464
1.53125,0.52,9.09E-05
1.5625,0.52,6.20E-05
1.59375,0.52,4.19E-05
1.625,0.52,2.81E-05
1.65625,0.52,1.87E-05
1.6875,0.52,1.24E-05
1.71875,0.52,8.10E-06
1.75,0.52,5.27E-06
1.78125,0.52,3.40E-06
1.8125,0.52,2.18E-06
1.84375,0.52,1.38E-06
1.875,0.52,8.73E-07
1.90625,0.52,5.47E-07
1.9375,0.52,3.41E-07
1.96875,0.52,2.20E-07
2,0.52,1.79E-07
-2,0.53,1.80E-07
-1.96875,0.53,2.21E-07
-1.9375,0.53,3.42E-07
-1.90625,0.53,5.48E-07
-1.875,0.53,8.75E-07
-1.84375,0.53,1.39E-06
-1.8125,0.53,2.18E-06
-1.78125,0.53,3.41E-06
-1.75,0.53,5.28E-06
-1.71875,0.53,8.12E-06
-1.6875,0.53,1.24E-05
-1.65625,0.53,1.87E-05
-1.625,0.53,2.81E-05
-1.59375,0.53,4.19E-05
-1.5625,0.53,6.20E-05
-1.53125,0.53,9.10E-05
-1.5,0.53,0.000132419
-1.46875,0.53,0.000191249
-1.4375,0.53,0.000274047
-1.40625,0.53,0.000389591
-1.375,0.53,0.000549447
-1.34375,0.53,0.000768681
-1.3125,0.53,0.001066674
-1.28125,0.53,0.001468041
-1.25,0.53,0.002003603
-1.21875,0.53,0.002711372
-1.1875,0.53,0.003637466
-1.15625,0.53,0.004836837
-1.125,0.53,0.006373679
-1.09375,0.53,0.008321372
-1.0625,0.53,0.010761803
-1.03125,0.53,0.01378397
-1,0.53,0.017481815
-0.96875,0.53,0.021951335
-0.9375,0.53,0.027287163
-0.90625,0.53,0.033578853
-0.875,0.53,0.040907254
-0.84375,0.53,0.049341297
-0.8125,0.53,0.058935513
-0.78125,0.53,0.06972848
-0.75,0.53,0.081742264
-0.71875,0.53,0.094982786
-0.6875,0.53,0.10944096
-0.65625,0.53,0.125094382
-0.625,0.53,0.141909328
-0.59375,0.53,0.15984287
-0.5625,0.53,0.178844931
-0.53125,0.53,0.198860163
-0.5,0.53,0.219829588
-0.46875,0.53,0.241691965
-0.4375,0.53,0.264384875
-0.40625,0.53,0.287845563
-0.375,0.53,0.312011531
-0.34375,0.53,0.336820949
-0.3125,0.53,0.362212882
-0.28125,0.53,0.388127385
-0.25,0.53,0.414505479
-0.21875,0.53,0.441289021
-0.1875,0.53,0.468420502
-0.15625,0.53,0.495842759
-0.125,0.53,0.52349862
-0.09375,0.53,0.551330474
-0.0625,0.53,0.57927977
-0.03125,0.53,0.607286416
0,0.53,0.635288083
0.03125,0.53,0.663219367
0.0625,0.53,0.691010788
0.09375,0.53,0.718587563
0.125,0.53,0.745868094
0.15625,0.53,0.772762062
0.1875,0.53,0.799167978
0.21875,0.53,0.824970008
0.25,0.53,0.850033725
0.28125,0.53,0.874200341
0.3125,0.53,0.897278674
0.34375,0.53,0.919033629
0.375,0.53,0.939169177
0.40625,0.53,0.957302237
0.4375,0.53,0.972921912
0.46875,0.53,0.985315967
0.5,0.53,0.993401429
0.53125,0.53,0.995432759
0.5625,0.53,0.989426398
0.59375,0.53,0.968742965
0.625,0.53,0.92031444
0.65625,0.53,0.788275811
0.6875,0.53,0.465941366
0.71875,0.53,0.272842193
0.75,0.53,0.187997962
0.78125,0.53,0.137121382
0.8125,0.53,0.102660773
0.84375,0.53,0.077922173
0.875,0.53,0.059577947
0.90625,0.53,0.045709411
0.9375,0.53,0.03510074
0.96875,0.53,0.02692994
1,0.53,0.020614889
1.03125,0.53,0.015729098
1.0625,0.53,0.011952184
1.09375,0.53,0.009039055
1.125,0.53,0.006799777
1.15625,0.53,0.005085888
1.1875,0.53,0.003780745
1.21875,0.53,0.002792491
1.25,0.53,0.002048794
1.28125,0.53,0.00149281
1.3125,0.53,0.001080028
1.34375,0.53,0.000775761
1.375,0.53,0.000553137
1.40625,0.53,0.00039148
1.4375,0.53,0.000274997
1.46875,0.53,0.000191716
1.5,0.53,0.000132644
1.53125,0.53,9.11E-05
1.5625,0.53,6.21E-05
1.59375,0.53,4.20E-05
1.625,0.53,2.82E-05
1.65625,0.53,1.87E-05
1.6875,0.53,1.24E-05
1.71875,0.53,8.12E-06
1.75,0.53,5.28E-06
1.78125,0.53,3.41E-06
1.8125,0.53,2.18E-06
1.84375,0.53,1.39E-06
1.875,0.53,8.75E-07
1.90625,0.53,5.48E-07
1.9375,0.53,3.41E-07
1.96875,0.53,2.21E-07
2,0.53,1.80E-07
-2,0.54,1.81E-07
-1.96875,0.54,2.21E-07
-1.9375,0.54,3.42E-07
-1.90625,0.54,5.49E-07
-1.875,0.54,8.77E-07
-1.84375,0.54,1.39E-06
-1.8125,0.54,2.19E-06
-1.78125,0.54,3.42E-06
-1.75,0.54,5.29E-06
-1.71875,0.54,8.13E-06
-1.6875,0.54,1.24E-05
-1.65625,0.54,1.88E-05
-1.625,0.54,2.82E-05
-1.59375,0.54,4.20E-05
-1.5625,0.54,6.21E-05
-1.53125,0.54,9.11E-05
-1.5,0.54,0.000132593
-1.46875,0.54,0.000191488
-1.4375,0.54,0.000274372
-1.40625,0.54,0.000390025
-1.375,0.54,0.000550019
-1.34375,0.54,0.00076942
-1.3125,0.54,0.00106761
-1.28125,0.54,0.001469192
-1.25,0.54,0.002004965
-1.21875,0.54,0.002712897
-1.1875,0.54,0.003639029
-1.15625,0.54,0.004838182
-1.125,0.54,0.006374348
-1.09375,0.54,0.008320602
-1.0625,0.54,0.010758398
-1.03125,0.54,0.013776137
-1,0.54,0.017466972
-0.96875,0.54,0.021925914
-0.9375,0.54,0.027246394
-0.90625,0.54,0.03351659
-0.875,0.54,0.040815829
-0.84375,0.54,0.049211448
-0.8125,0.54,0.058756385
-0.78125,0.54,0.069487715
-0.75,0.54,0.08142616
-0.71875,0.54,0.094576529
-0.6875,0.54,0.108928898
-0.65625,0.54,0.124460319
-0.625,0.54,0.141136829
-0.59375,0.54,0.158915551
-0.5625,0.54,0.177746724
-0.53125,0.54,0.197575557
-0.5,0.54,0.218343831
-0.46875,0.54,0.239991235
-0.4375,0.54,0.262456427
-0.40625,0.54,0.285677843
-0.375,0.54,0.309594274
-0.34375,0.54,0.334145262
-0.3125,0.54,0.359271313
-0.28125,0.54,0.384913991
-0.25,0.54,0.411015888
-0.21875,0.54,0.437520506
-0.1875,0.54,0.464372054
-0.15625,0.54,0.491515176
-0.125,0.54,0.518894615
-0.09375,0.54,0.546454808
-0.0625,0.54,0.574139403
-0.03125,0.54,0.601890711
0,0.54,0.629649041
0.03125,0.54,0.657351928
0.0625,0.54,0.684933203
0.09375,0.54,0.712321866
0.125,0.54,0.739440687
0.15625,0.54,0.766204473
0.1875,0.54,0.792517834
0.21875,0.54,0.818272302
0.25,0.54,0.843342504
0.28125,0.54,0.86758099
0.3125,0.54,0.890811059
0.34375,0.54,0.912816563
0.375,0.54,0.93332694
0.40625,0.54,0.951994428
0.4375,0.54,0.968358548
0.46875,0.54,0.981786165
0.5,0.54,0.991339543
0.53125,0.54,0.995364322
0.5625,0.54,0.992576835
0.59375,0.54,0.977057038
0.625,0.54,0.938942172
0.65625,0.54,0.838094125
0.6875,0.54,0.522803424
0.71875,0.54,0.284825995
0.75,0.54,0.192285532
0.78125,0.54,0.139134369
0.8125,0.54,0.103723993
