x,t,u
6.25,0.33,1.40E-53
6.28125,0.33,3.78E-54
6.3125,0.33,1.01E-54
6.34375,0.33,2.69E-55
6.375,0.33,7.12E-56
6.40625,0.33,1.87E-56
6.4375,0.33,4.87E-57
6.46875,0.33,1.27E-57
6.5,0.33,4.23E-58
-1.5,0.34,0.001627058
-1.46875,0.34,0.00162728
-1.4375,0.34,0.001628613
-1.40625,0.34,0.001632923
-1.375,0.34,0.001644089
-1.34375,0.34,0.001669387
-1.3125,0.34,0.001721311
-1.28125,0.34,0.001819709
-1.25,0.34,0.001994022
-1.21875,0.34,0.002285441
-1.1875,0.34,0.002748917
-1.15625,0.34,0.003455249
-1.125,0.34,0.004493729
-1.09375,0.34,0.005975941
-1.0625,0.34,0.008041232
-1.03125,0.34,0.010864138
-1,0.34,0.01466368
-0.96875,0.34,0.019714253
-0.9375,0.34,0.026357706
-0.90625,0.34,0.03501625
-0.875,0.34,0.046205919
-0.84375,0.34,0.060550297
-0.8125,0.34,0.078794176
-0.78125,0.34,0.101816637
-0.75,0.34,0.130642836
-0.71875,0.34,0.166453555
-0.6875,0.34,0.210591411
-0.65625,0.34,0.264562429
-0.625,0.34,0.330031632
-0.59375,0.34,0.408811238
-0.5625,0.34,0.502840135
-0.53125,0.34,0.614153436
-0.5,0.34,0.744841168
-0.46875,0.34,0.896995549
-0.4375,0.34,1.072646765
-0.40625,0.34,1.273687788
-0.375,0.34,1.501789477
-0.34375,0.34,1.75830795
-0.3125,0.34,2.04418704
-0.28125,0.34,2.359859389
-0.25,0.34,2.705150466
-0.21875,0.34,3.079190292
-0.1875,0.34,3.48033808
-0.15625,0.34,3.906125029
-0.125,0.34,4.353220342
-0.09375,0.34,4.817425018
-0.0625,0.34,5.293697038
-0.03125,0.34,5.776210453
0,0.34,6.258449324
0.03125,0.34,6.733335844
0.0625,0.34,7.1933901
0.09375,0.34,7.63091716
0.125,0.34,8.038215405
0.15625,0.34,8.407798544
0.1875,0.34,8.732622578
0.21875,0.34,9.006308211
0.25,0.34,9.223348944
0.28125,0.34,9.379295345
0.3125,0.34,9.470907849
0.34375,0.34,9.49612153
0.375,0.34,9.455034476
0.40625,0.34,9.347686547
0.4375,0.34,9.176670859
0.46875,0.34,8.945532761
0.5,0.34,8.658992183
0.53125,0.34,8.322783238
0.5625,0.34,7.943463785
0.59375,0.34,7.528203442
0.625,0.34,7.084559533
0.65625,0.34,6.620250665
0.6875,0.34,6.142937311
0.71875,0.34,5.660017937
0.75,0.34,5.178447951
0.78125,0.34,4.704587182
0.8125,0.34,4.244079791
0.84375,0.34,3.801768708
0.875,0.34,3.381644852
0.90625,0.34,2.986829765
0.9375,0.34,2.619588888
0.96875,0.34,2.281371564
1,0.34,1.972873079
1.03125,0.34,1.694113604
1.0625,0.34,1.444528778
1.09375,0.34,1.223066794
1.125,0.34,1.028287334
1.15625,0.34,0.858458207
1.1875,0.34,0.711646327
1.21875,0.34,0.585800421
1.25,0.34,0.478823642
1.28125,0.34,0.388635044
1.3125,0.34,0.313219525
1.34375,0.34,0.250666455
1.375,0.34,0.199197628
1.40625,0.34,0.157185576
1.4375,0.34,0.123163447
1.46875,0.34,0.095827823
1.5,0.34,0.074035853
1.53125,0.34,0.056798028
1.5625,0.34,0.043267836
1.59375,0.34,0.032729386
1.625,0.34,0.024583933
1.65625,0.34,0.018336046
1.6875,0.34,0.013580036
1.71875,0.34,0.009987046
1.75,0.34,0.007293133
1.78125,0.34,0.005288496
1.8125,0.34,0.003807951
1.84375,0.34,0.002722648
1.875,0.34,0.001933004
1.90625,0.34,0.001362747
1.9375,0.34,0.000953979
1.96875,0.34,0.000663137
2,0.34,0.00045773
2.03125,0.34,0.000313731
2.0625,0.34,0.000213523
2.09375,0.34,0.000144303
2.125,0.34,9.68E-05
2.15625,0.34,6.45E-05
2.1875,0.34,4.27E-05
2.21875,0.34,2.81E-05
2.25,0.34,1.83E-05
2.28125,0.34,1.19E-05
2.3125,0.34,7.63E-06
2.34375,0.34,4.87E-06
2.375,0.34,3.09E-06
2.40625,0.34,1.95E-06
2.4375,0.34,1.22E-06
2.46875,0.34,7.56E-07
2.5,0.34,4.66E-07
2.53125,0.34,2.86E-07
2.5625,0.34,1.74E-07
2.59375,0.34,1.05E-07
2.625,0.34,6.29E-08
2.65625,0.34,3.74E-08
2.6875,0.34,2.21E-08
2.71875,0.34,1.30E-08
2.75,0.34,7.57E-09
2.78125,0.34,4.38E-09
2.8125,0.34,2.52E-09
2.84375,0.34,1.44E-09
2.875,0.34,8.15E-10
2.90625,0.34,4.59E-10
2.9375,0.34,2.56E-10
2.96875,0.34,1.42E-10
3,0.34,7.84E-11
3.03125,0.34,4.29E-11
3.0625,0.34,2.33E-11
3.09375,0.34,1.26E-11
3.125,0.34,6.73E-12
3.15625,0.34,3.58E-12
3.1875,0.34,1.89E-12
3.21875,0.34,9.92E-13
3.25,0.34,5.17E-13
3.28125,0.34,2.67E-13
3.3125,0.34,1.37E-13
3.34375,0.34,7.00E-14
3.375,0.34,3.54E-14
3.40625,0.34,1.78E-14
3.4375,0.34,8.90E-15
3.46875,0.34,4.41E-15
3.5,0.34,2.17E-15
3.53125,0.34,1.06E-15
3.5625,0.34,5.15E-16
3.59375,0.34,2.48E-16
3.625,0.34,1.19E-16
3.65625,0.34,5.65E-17
3.6875,0.34,2.67E-17
3.71875,0.34,1.25E-17
3.75,0.34,5.82E-18
3.78125,0.34,2.69E-18
3.8125,0.34,1.23E-18
3.84375,0.34,5.61E-19
3.875,0.34,2.54E-19
3.90625,0.34,1.14E-19
3.9375,0.34,5.05E-20
3.96875,0.34,2.45E-20
4,0.34,1.22E-20
4.03125,0.34,6.04E-21
4.0625,0.34,2.96E-21
4.09375,0.34,1.43E-21
4.125,0.34,6.82E-22
4.15625,0.34,3.20E-22
4.1875,0.34,1.48E-22
4.21875,0.34,6.75E-23
4.25,0.34,3.02E-23
4.28125,0.34,1.33E-23
4.3125,0.34,5.78E-24
4.34375,0.34,2.47E-24
4.375,0.34,1.04E-24
4.40625,0.34,4.34E-25
4.4375,0.34,1.78E-25
4.46875,0.34,7.26E-26
4.5,0.34,2.93E-26
4.53125,0.34,1.17E-26
4.5625,0.34,4.65E-27
4.59375,0.34,1.83E-27
4.625,0.34,7.14E-28
4.65625,0.34,2.77E-28
4.6875,0.34,1.07E-28
4.71875,0.34,4.08E-29
4.75,0.34,1.55E-29
4.78125,0.34,5.85E-30
4.8125,0.34,2.19E-30
4.84375,0.34,8.15E-31
4.875,0.34,3.01E-31
4.90625,0.34,1.11E-31
4.9375,0.34,4.03E-32
4.96875,0.34,1.46E-32
5,0.34,5.25E-33
5.03125,0.34,1.87E-33
5.0625,0.34,6.64E-34
5.09375,0.34,2.34E-34
5.125,0.34,8.19E-35
5.15625,0.34,2.84E-35
5.1875,0.34,9.81E-36
5.21875,0.34,3.36E-36
5.25,0.34,1.14E-36
5.28125,0.34,3.87E-37
5.3125,0.34,1.30E-37
5.34375,0.34,4.33E-38
5.375,0.34,1.43E-38
5.40625,0.34,4.72E-39
5.4375,0.34,1.54E-39
5.46875,0.34,5.00E-40
5.5,0.34,1.61E-40
5.53125,0.34,5.16E-41
5.5625,0.34,1.64E-41
5.59375,0.34,5.18E-42
5.625,0.34,1.62E-42
5.65625,0.34,5.05E-43
5.6875,0.34,1.56E-43
5.71875,0.34,4.80E-44
5.75,0.34,1.46E-44
5.78125,0.34,4.44E-45
5.8125,0.34,1.34E-45
5.84375,0.34,3.99E-46
5.875,0.34,1.18E-46
5.90625,0.34,3.49E-47
5.9375,0.34,1.02E-47
5.96875,0.34,2.97E-48
6,0.34,8.59E-49
6.03125,0.34,2.46E-49
6.0625,0.34,7.02E-50
6.09375,0.34,1.99E-50
6.125,0.34,5.58E-51
6.15625,0.34,1.56E-51
6.1875,0.34,4.32E-52
6.21875,0.34,1.19E-52
6.25,0.34,3.25E-53
6.28125,0.34,8.83E-54
6.3125,0.34,2.38E-54
6.34375,0.34,6.38E-55
6.375,0.34,1.70E-55
6.40625,0.34,4.49E-56
6.4375,0.34,1.18E-56
6.46875,0.34,3.09E-57
6.5,0.34,1.04E-57
-1.5,0.35,0.001627112
-1.46875,0.35,0.001627302
-1.4375,0.35,0.001628442
-1.40625,0.35,0.001632139
-1.375,0.35,0.001641751
-1.34375,0.35,0.001663637
-1.3125,0.35,0.001708819
-1.28125,0.35,0.001795004
-1.25,0.35,0.001948771
-1.21875,0.35,0.002207748
-1.1875,0.35,0.002622682
-1.15625,0.35,0.003259546
-1.125,0.35,0.00420206
-1.09375,0.35,0.005555169
-1.0625,0.35,0.007450016
-1.03125,0.35,0.010050733
-1,0.35,0.013563121
-0.96875,0.35,0.018244994
-0.9375,0.35,0.024417839
-0.90625,0.35,0.032479432
-0.875,0.35,0.042917097
-0.84375,0.35,0.056321312
-0.8125,0.35,0.073399348
-0.78125,0.35,0.094988467
-0.75,0.35,0.122068035
-0.71875,0.35,0.155769687
-0.6875,0.35,0.197384484
-0.65625,0.35,0.248365843
-0.625,0.35,0.310326904
-0.59375,0.35,0.385030966
-0.5625,0.35,0.474373638
-0.53125,0.35,0.580355469
-0.5,0.35,0.705044056
-0.46875,0.35,0.85052496
-0.4375,0.35,1.018841198
-0.40625,0.35,1.211921682
-0.375,0.35,1.431499599
-0.34375,0.35,1.679022517
-0.3125,0.35,1.955556737
-0.28125,0.35,2.261689228
-0.25,0.35,2.597431152
-0.21875,0.35,2.962127619
-0.1875,0.35,3.354378692
-0.15625,0.35,3.771976866
-0.125,0.35,4.211866094
-0.09375,0.35,4.670127058
-0.0625,0.35,5.141992571
-0.03125,0.35,5.62189593
0,0.35,6.103553673
0.03125,0.35,6.580082546
0.0625,0.35,7.044148765
0.09375,0.35,7.488145806
0.125,0.35,7.904395235
0.15625,0.35,8.285363534
0.1875,0.35,8.623886581
0.21875,0.35,8.913392589
0.25,0.35,9.148113861
0.28125,0.35,9.323277845
0.3125,0.35,9.435268771
0.34375,0.35,9.48174932
0.375,0.35,9.461951976
0.40625,0.35,9.375888214
0.4375,0.35,9.225563042
0.46875,0.35,9.014095695
0.5,0.35,8.745815662
0.53125,0.35,8.426114802
0.5625,0.35,8.061267436
0.59375,0.35,7.658226151
0.625,0.35,7.224402532
0.65625,0.35,6.767442407
0.6875,0.35,6.295005019
0.71875,0.35,5.814554897
0.75,0.35,5.333174083
0.78125,0.35,4.857400883
0.8125,0.35,4.393099638
0.84375,0.35,3.945364167
0.875,0.35,3.518455758
0.90625,0.35,3.115774866
0.9375,0.35,2.739864232
0.96875,0.35,2.392439898
1,0.35,2.074445707
1.03125,0.35,1.786126343
1.0625,0.35,1.527113685
1.09375,0.35,1.296521363
1.125,0.35,1.093042693
1.15625,0.35,0.915047712
1.1875,0.35,0.760675705
1.21875,0.35,0.627920368
1.25,0.35,0.51470554
1.28125,0.35,0.418950187
1.3125,0.35,0.338622053
1.34375,0.35,0.271779954
1.375,0.35,0.216605243
1.40625,0.35,0.17142332
1.4375,0.35,0.134716336
1.46875,0.35,0.105128406
1.5,0.35,0.081464685
1.53125,0.35,0.062685661
1.5625,0.35,0.047897912
1.59375,0.35,0.036342479
1.625,0.35,0.027381809
1.65625,0.35,0.020486104
1.6875,0.35,0.015219708
1.71875,0.35,0.011228015
1.75,0.35,0.008225256
1.78125,0.35,0.005983367
1.8125,0.35,0.004322069
1.84375,0.35,0.003100185
1.875,0.35,0.002208175
1.90625,0.35,0.001561814
1.9375,0.35,0.001096921
1.96875,0.35,0.000765017
2,0.35,0.000529806
2.03125,0.35,0.000364345
2.0625,0.35,0.000248805
2.09375,0.35,0.000168716
2.125,0.35,0.000113606
2.15625,0.35,7.60E-05
2.1875,0.35,5.04E-05
2.21875,0.35,3.33E-05
2.25,0.35,2.18E-05
2.28125,0.35,1.42E-05
2.3125,0.35,9.14E-06
2.34375,0.35,5.86E-06
2.375,0.35,3.73E-06
2.40625,0.35,2.36E-06
2.4375,0.35,1.48E-06
2.46875,0.35,9.22E-07
2.5,0.35,5.71E-07
2.53125,0.35,3.51E-07
2.5625,0.35,2.14E-07
2.59375,0.35,1.30E-07
2.625,0.35,7.81E-08
2.65625,0.35,4.67E-08
2.6875,0.35,2.77E-08
2.71875,0.35,1.63E-08
2.75,0.35,9.55E-09
2.78125,0.35,5.55E-09
2.8125,0.35,3.20E-09
2.84375,0.35,1.83E-09
2.875,0.35,1.04E-09
2.90625,0.35,5.90E-10
2.9375,0.35,3.31E-10
2.96875,0.35,1.84E-10
3,0.35,1.02E-10
3.03125,0.35,5.60E-11
3.0625,0.35,3.05E-11
3.09375,0.35,1.65E-11
3.125,0.35,8.90E-12
3.15625,0.35,4.75E-12
3.1875,0.35,2.52E-12
3.21875,0.35,1.33E-12
3.25,0.35,6.94E-13
3.28125,0.35,3.61E-13
3.3125,0.35,1.86E-13
3.34375,0.35,9.52E-14
3.375,0.35,4.84E-14
3.40625,0.35,2.45E-14
3.4375,0.35,1.23E-14
3.46875,0.35,6.10E-15
3.5,0.35,3.02E-15
3.53125,0.35,1.48E-15
3.5625,0.35,7.22E-16
3.59375,0.35,3.50E-16
3.625,0.35,1.68E-16
3.65625,0.35,8.03E-17
3.6875,0.35,3.81E-17
3.71875,0.35,1.79E-17
3.75,0.35,8.37E-18
3.78125,0.35,3.89E-18
3.8125,0.35,1.79E-18
3.84375,0.35,8.20E-19
3.875,0.35,3.72E-19
3.90625,0.35,1.68E-19
3.9375,0.35,7.49E-20
3.96875,0.35,3.31E-20
4,0.35,1.71E-20
4.03125,0.35,8.53E-21
4.0625,0.35,4.21E-21
4.09375,0.35,2.05E-21
4.125,0.35,9.88E-22
4.15625,0.35,4.69E-22
4.1875,0.35,2.19E-22
4.21875,0.35,1.01E-22
4.25,0.35,4.58E-23
4.28125,0.35,2.04E-23
4.3125,0.35,8.96E-24
4.34375,0.35,3.87E-24
4.375,0.35,1.65E-24
4.40625,0.35,6.93E-25
4.4375,0.35,2.88E-25
4.46875,0.35,1.18E-25
4.5,0.35,4.80E-26
4.53125,0.35,1.93E-26
4.5625,0.35,7.72E-27
4.59375,0.35,3.06E-27
4.625,0.35,1.20E-27
4.65625,0.35,4.68E-28
4.6875,0.35,1.81E-28
4.71875,0.35,6.98E-29
4.75,0.35,2.66E-29
4.78125,0.35,1.01E-29
4.8125,0.35,3.81E-30
4.84375,0.35,1.43E-30
4.875,0.35,5.30E-31
4.90625,0.35,1.95E-31
4.9375,0.35,7.17E-32
4.96875,0.35,2.61E-32
5,0.35,9.43E-33
5.03125,0.35,3.39E-33
5.0625,0.35,1.21E-33
5.09375,0.35,4.28E-34
5.125,0.35,1.51E-34
5.15625,0.35,5.27E-35
5.1875,0.35,1.83E-35
5.21875,0.35,6.30E-36
5.25,0.35,2.16E-36
5.28125,0.35,7.34E-37
5.3125,0.35,2.48E-37
5.34375,0.35,8.31E-38
5.375,0.35,2.77E-38
5.40625,0.35,9.16E-39
5.4375,0.35,3.01E-39
5.46875,0.35,9.83E-40
5.5,0.35,3.19E-40
5.53125,0.35,1.03E-40
5.5625,0.35,3.28E-41
5.59375,0.35,1.04E-41
5.625,0.35,3.29E-42
5.65625,0.35,1.03E-42
5.6875,0.35,3.21E-43
5.71875,0.35,9.91E-44
5.75,0.35,3.04E-44
5.78125,0.35,9.28E-45
5.8125,0.35,2.81E-45
5.84375,0.35,8.45E-46
5.875,0.35,2.53E-46
5.90625,0.35,7.49E-47
5.9375,0.35,2.21E-47
5.96875,0.35,6.46E-48
6,0.35,1.88E-48
6.03125,0.35,5.42E-49
6.0625,0.35,1.56E-49
6.09375,0.35,4.43E-50
6.125,0.35,1.25E-50
6.15625,0.35,3.52E-51
6.1875,0.35,9.83E-52
6.21875,0.35,2.72E-52
6.25,0.35,7.50E-53
6.28125,0.35,2.05E-53
6.3125,0.35,5.57E-54
6.34375,0.35,1.50E-54
6.375,0.35,4.02E-55
6.40625,0.35,1.07E-55
6.4375,0.35,2.83E-56
6.46875,0.35,7.47E-57
6.5,0.35,2.52E-57
-1.5,0.36,0.001627158
-1.46875,0.36,0.00162732
-1.4375,0.36,0.001628297
-1.40625,0.36,0.001631469
-1.375,0.36,0.001639748
-1.34375,0.36,0.001658685
-1.3125,0.36,0.001697996
-1.28125,0.36,0.001773457
-1.25,0.36,0.001909016
-1.21875,0.36,0.002138966
-1.1875,0.36,0.002510057
-1.15625,0.36,0.003083627
-1.125,0.36,0.003938035
-1.09375,0.36,0.005171885
-1.0625,0.36,0.006908556
-1.03125,0.36,0.009302422
-1,0.36,0.012546913
-0.96875,0.36,0.016884294
-0.9375,0.36,0.022616868
-0.90625,0.36,0.030119261
-0.875,0.36,0.039851439
-0.84375,0.36,0.052372181
-0.8125,0.36,0.068352655
-0.78125,0.36,0.088589709
-0.75,0.36,0.114018242
-0.71875,0.36,0.145721903
-0.6875,0.36,0.184941092
-0.65625,0.36,0.233077115
-0.625,0.36,0.291691204
-0.59375,0.36,0.362497042
-0.5625,0.36,0.447345439
-0.53125,0.36,0.548199914
-0.5,0.36,0.667102096
-0.46875,0.36,0.806126198
-0.4375,0.36,0.967322181
-0.40625,0.36,1.15264782
-0.375,0.36,1.363890459
-0.34375,0.36,1.602579991
-0.3125,0.36,1.869895363
-0.28125,0.36,2.16656765
-0.25,0.36,2.492783507
-0.21875,0.36,2.848093406
-0.1875,0.36,3.231329539
-0.15625,0.36,3.640538511
-0.125,0.36,4.072933932
-0.09375,0.36,4.524873672
-0.0625,0.36,4.991865916
-0.03125,0.36,5.468607129
0,0.36,5.949053821
0.03125,0.36,6.426528412
0.0625,0.36,6.893857829
0.09375,0.36,7.343541673
0.125,0.36,7.767945029
0.15625,0.36,8.159509398
0.1875,0.36,8.510973858
0.21875,0.36,8.815597582
0.25,0.36,9.067374258
0.28125,0.36,9.261228904
0.3125,0.36,9.393188061
0.34375,0.36,9.460516708
0.375,0.36,9.462050077
0.40625,0.36,9.397230005
0.4375,0.36,9.26774412
0.46875,0.36,9.076235757
0.5,0.36,8.826633836
0.53125,0.36,8.52397359
0.5625,0.36,8.174227809
0.59375,0.36,7.78411128
0.625,0.36,7.360867253
0.65625,0.36,6.912045351
0.6875,0.36,6.445280331
0.71875,0.36,5.968080655
0.75,0.36,5.487634814
0.78125,0.36,5.010642055
0.8125,0.36,4.543172516
0.84375,0.36,4.090560006
0.875,0.36,3.657328893
0.90625,0.36,3.247154824
0.9375,0.36,2.862857473
0.96875,0.36,2.506422223
1,0.36,2.179046685
1.03125,0.36,1.881207312
1.0625,0.36,1.612740997
1.09375,0.36,1.372936542
1.125,0.36,1.160631084
1.15625,0.36,0.974307066
1.1875,0.36,0.812185918
1.21875,0.36,0.67231536
1.25,0.36,0.552648015
1.28125,0.36,0.451109764
1.3125,0.36,0.365657007
1.34375,0.36,0.294322635
1.375,0.36,0.235251037
1.40625,0.36,0.186722899
1.4375,0.36,0.14717085
1.46875,0.36,0.115187203
1.5,0.36,0.08952512
1.53125,0.36,0.069094562
1.5625,0.36,0.052954289
1.59375,0.36,0.040301087
1.625,0.36,0.030457256
1.65625,0.36,0.022857209
1.6875,0.36,0.017033899
1.71875,0.36,0.012605598
1.75,0.36,0.00926342
1.78125,0.36,0.006759861
1.8125,0.36,0.004898497
1.84375,0.36,0.003524898
1.875,0.36,0.002518773
1.90625,0.36,0.00178727
1.9375,0.36,0.00125936
1.96875,0.36,0.000881188
2,0.36,0.000612274
2.03125,0.36,0.000422457
2.0625,0.36,0.000289453
2.09375,0.36,0.000196939
2.125,0.36,0.000133059
2.15625,0.36,8.93E-05
2.1875,0.36,5.95E-05
2.21875,0.36,3.93E-05
2.25,0.36,2.59E-05
2.28125,0.36,1.69E-05
2.3125,0.36,1.09E-05
2.34375,0.36,7.03E-06
2.375,0.36,4.49E-06
2.40625,0.36,2.85E-06
2.4375,0.36,1.79E-06
2.46875,0.36,1.12E-06
2.5,0.36,6.97E-07
2.53125,0.36,4.30E-07
2.5625,0.36,2.63E-07
2.59375,0.36,1.60E-07
2.625,0.36,9.68E-08
2.65625,0.36,5.81E-08
2.6875,0.36,3.46E-08
2.71875,0.36,2.05E-08
2.75,0.36,1.20E-08
2.78125,0.36,7.01E-09
2.8125,0.36,4.06E-09
2.84375,0.36,2.33E-09
2.875,0.36,1.33E-09
2.90625,0.36,7.56E-10
2.9375,0.36,4.26E-10
2.96875,0.36,2.38E-10
3,0.36,1.32E-10
3.03125,0.36,7.30E-11
3.0625,0.36,4.00E-11
3.09375,0.36,2.17E-11
3.125,0.36,1.17E-11
3.15625,0.36,6.29E-12
3.1875,0.36,3.35E-12
3.21875,0.36,1.77E-12
3.25,0.36,9.31E-13
3.28125,0.36,4.85E-13
3.3125,0.36,2.51E-13
3.34375,0.36,1.29E-13
3.375,0.36,6.60E-14
3.40625,0.36,3.35E-14
3.4375,0.36,1.69E-14
3.46875,0.36,8.43E-15
3.5,0.36,4.18E-15
3.53125,0.36,2.06E-15
3.5625,0.36,1.01E-15
3.59375,0.36,4.91E-16
3.625,0.36,2.37E-16
3.65625,0.36,1.14E-16
3.6875,0.36,5.41E-17
3.71875,0.36,2.56E-17
3.75,0.36,1.20E-17
3.78125,0.36,5.60E-18
3.8125,0.36,2.59E-18
3.84375,0.36,1.19E-18
3.875,0.36,5.44E-19
3.90625,0.36,2.46E-19
3.9375,0.36,1.11E-19
3.96875,0.36,4.93E-20
4,0.36,2.40E-20
4.03125,0.36,1.20E-20
4.0625,0.36,5.96E-21
4.09375,0.36,2.93E-21
4.125,0.36,1.42E-21
4.15625,0.36,6.81E-22
4.1875,0.36,3.22E-22
4.21875,0.36,1.50E-22
4.25,0.36,6.87E-23
4.28125,0.36,3.10E-23
4.3125,0.36,1.38E-23
4.34375,0.36,6.02E-24
4.375,0.36,2.59E-24
4.40625,0.36,1.10E-24
4.4375,0.36,4.61E-25
4.46875,0.36,1.91E-25
4.5,0.36,7.83E-26
4.53125,0.36,3.17E-26
4.5625,0.36,1.28E-26
4.59375,0.36,5.08E-27
4.625,0.36,2.01E-27
4.65625,0.36,7.88E-28
4.6875,0.36,3.07E-28
4.71875,0.36,1.19E-28
4.75,0.36,4.56E-29
4.78125,0.36,1.74E-29
4.8125,0.36,6.59E-30
4.84375,0.36,2.48E-30
4.875,0.36,9.27E-31
4.90625,0.36,3.44E-31
4.9375,0.36,1.27E-31
4.96875,0.36,4.64E-32
5,0.36,1.69E-32
5.03125,0.36,6.10E-33
5.0625,0.36,2.19E-33
5.09375,0.36,7.80E-34
5.125,0.36,2.76E-34
5.15625,0.36,9.70E-35
5.1875,0.36,3.39E-35
5.21875,0.36,1.17E-35
5.25,0.36,4.05E-36
5.28125,0.36,1.38E-36
5.3125,0.36,4.70E-37
5.34375,0.36,1.59E-37
5.375,0.36,5.32E-38
5.40625,0.36,1.77E-38
5.4375,0.36,5.85E-39
5.46875,0.36,1.92E-39
5.5,0.36,6.27E-40
5.53125,0.36,2.03E-40
5.5625,0.36,6.53E-41
5.59375,0.36,2.09E-41
5.625,0.36,6.63E-42
5.65625,0.36,2.09E-42
5.6875,0.36,6.54E-43
5.71875,0.36,2.04E-43
5.75,0.36,6.29E-44
5.78125,0.36,1.93E-44
5.8125,0.36,5.88E-45
5.84375,0.36,1.78E-45
5.875,0.36,5.35E-46
5.90625,0.36,1.60E-46
5.9375,0.36,4.74E-47
5.96875,0.36,1.40E-47
6,0.36,4.08E-48
6.03125,0.36,1.19E-48
6.0625,0.36,3.43E-49
6.09375,0.36,9.82E-50
6.125,0.36,2.80E-50
6.15625,0.36,7.91E-51
6.1875,0.36,2.22E-51
6.21875,0.36,6.20E-52
6.25,0.36,1.72E-52
6.28125,0.36,4.73E-53
6.3125,0.36,1.29E-53
6.34375,0.36,3.51E-54
6.375,0.36,9.47E-55
6.40625,0.36,2.54E-55
6.4375,0.36,6.75E-56
6.46875,0.36,1.79E-56
6.5,0.36,6.10E-57
-1.5,0.37,0.001627198
-1.46875,0.37,0.001627336
-1.4375,0.37,0.001628173
-1.40625,0.37,0.001630897
-1.375,0.37,0.00163803
-1.34375,0.37,0.001654418
-1.3125,0.37,0.00168862
-1.28125,0.37,0.001754669
-1.25,0.37,0.001874107
-1.21875,0.37,0.00207812
-1.1875,0.37,0.002409677
-1.15625,0.37,0.002925676
-1.125,0.37,0.003699325
-1.09375,0.37,0.004823164
-1.0625,0.37,0.00641321
-1.03125,0.37,0.008614659
-1,0.37,0.011609352
-0.96875,0.37,0.015624974
-0.9375,0.37,0.020945775
-0.90625,0.37,0.027924474
-0.875,0.37,0.036995013
-0.84375,0.37,0.04868585
-0.8125,0.37,0.063633469
-0.78125,0.37,0.082595703
-0.75,0.37,0.106464331
-0.71875,0.37,0.136276215
-0.6875,0.37,0.173222059
-0.65625,0.37,0.218651677
-0.625,0.37,0.274074519
-0.59375,0.37,0.341154153
-0.5625,0.37,0.421695323
-0.53125,0.37,0.517622343
-0.5,0.37,0.630947673
-0.46875,0.37,0.763729845
-0.4375,0.37,0.918020261
-0.40625,0.37,1.095798873
-0.375,0.37,1.298899373
-0.34375,0.37,1.528925185
-0.3125,0.37,1.787158325
-0.28125,0.37,2.07446392
-0.25,0.37,2.391193955
-0.21875,0.37,2.737094439
-0.1875,0.37,3.111220695
-0.15625,0.37,3.511865819
-0.125,0.37,3.936507359
-0.09375,0.37,4.381777094
-0.0625,0.37,4.843458181
-0.03125,0.37,5.316513119
0,0.37,5.795144749
0.03125,0.37,6.272891108
0.0625,0.37,6.742753281
0.09375,0.37,7.197353666
0.125,0.37,7.629120297
0.15625,0.37,8.030491249
0.1875,0.37,8.394131691
0.21875,0.37,8.713155074
0.25,0.37,8.98133923
0.28125,0.37,9.193327949
0.3125,0.37,9.344808886
0.34375,0.37,9.432660434
0.375,0.37,9.455316365
0.40625,0.37,9.411724139
0.4375,0.37,9.303179942
0.46875,0.37,9.1318733
0.5,0.37,8.901324369
0.53125,0.37,8.616198819
0.5625,0.37,8.28215115
0.59375,0.37,7.905638558
0.625,0.37,7.49371404
0.65625,0.37,7.053807948
0.6875,0.37,6.593507341
0.71875,0.37,6.1203422
0.75,0.37,5.641586729
0.78125,0.37,5.164082785
0.8125,0.37,4.694090944
0.84375,0.37,4.237173006
0.875,0.37,3.798107976
0.90625,0.37,3.380841813
0.9375,0.37,2.988469651
0.96875,0.37,2.623247854
1,0.37,2.286632141
1.03125,0.37,1.979337286
1.0625,0.37,1.701413432
1.09375,0.37,1.452333927
1.125,0.37,1.23108973
1.15625,0.37,1.036285832
1.1875,0.37,0.866235675
1.21875,0.37,0.719050267
1.25,0.37,0.592719407
1.28125,0.37,0.485183229
1.3125,0.37,0.394392984
1.34375,0.37,0.318360647
1.375,0.37,0.255197493
1.40625,0.37,0.203142264
1.4375,0.37,0.160579855
1.46875,0.37,0.126051715
1.5,0.37,0.098259243
1.53125,0.37,0.07606153
1.5625,0.37,0.058468738
1.59375,0.37,0.044632318
1.625,0.37,0.033833137
1.65625,0.37,0.025468432
1.6875,0.37,0.019038351
1.71875,0.37,0.014132651
1.75,0.37,0.01041802
1.78125,0.37,0.007626303
1.8125,0.37,0.005543834
1.84375,0.37,0.004001969
1.875,0.37,0.002868829
1.90625,0.37,0.002042222
1.9375,0.37,0.001443673
1.96875,0.37,0.00101345
2,0.37,0.000706485
2.03125,0.37,0.000489071
2.0625,0.37,0.000336208
2.09375,0.37,0.000229515
2.125,0.37,0.000155591
2.15625,0.37,0.000104742
2.1875,0.37,7.00E-05
2.21875,0.37,4.65E-05
2.25,0.37,3.06E-05
2.28125,0.37,2.01E-05
2.3125,0.37,1.30E-05
2.34375,0.37,8.42E-06
2.375,0.37,5.40E-06
2.40625,0.37,3.44E-06
2.4375,0.37,2.17E-06
2.46875,0.37,1.36E-06
2.5,0.37,8.50E-07
